ra1,dec1,ra2,dec2,name,distance
337.3825,47.706944,337.622083,43.123333,Lacerta,4.586688588820784
337.3825,47.706944,337.822917,50.2825,Lacerta,2.5917025984513593
335.89,52.229167,337.822917,50.2825,Lacerta,2.291727856087954
335.89,52.229167,336.129167,49.476389,Lacerta,2.7569113809928227
337.3825,47.706944,336.129167,49.476389,Lacerta,1.9539354896532823
146.462917,23.774167,148.190833,26.006944,Leo,2.7279187261584497
154.1725,23.417222,148.190833,26.006944,Leo,6.018359150396006
154.1725,23.417222,154.992917,19.841667,Leo,3.655946944491644
151.833333,16.762778,154.992917,19.841667,Leo,4.298251092111453
151.833333,16.762778,152.092917,11.967222,Leo,4.8021400800711715
168.56,15.429444,152.092917,11.967222,Leo,16.36318052436059
168.56,15.429444,177.265,14.571944,Leo,8.451333578388565
168.527083,20.523611,177.265,14.571944,Leo,10.23423346822743
168.56,15.429444,168.527083,20.523611,Leo,5.094263135701908
154.992917,19.841667,168.527083,20.523611,Leo,12.717794202250243
143.555833,36.3975,151.8575,35.244722,Leo Minor,6.827110219655017
163.327917,34.215,151.8575,35.244722,Leo Minor,9.477602579138571
163.327917,34.215,156.970833,36.707222,Leo Minor,5.744731984250454
151.8575,35.244722,156.970833,36.707222,Leo Minor,4.388154847882048
91.53875,-14.935278,89.10125,-14.167778,Lepus,2.4809770488540352
86.73875,-14.821944,89.10125,-14.167778,Lepus,2.378984703125852
86.73875,-14.821944,83.1825,-17.822222,Lepus,4.543794283754845
87.830417,-20.879167,83.1825,-17.822222,Lepus,5.344976700330323
87.830417,-20.879167,86.115833,-22.448333,Lepus,2.236334053642379
82.06125,-20.759444,86.115833,-22.448333,Lepus,4.1305058341063665
82.06125,-20.759444,83.1825,-17.822222,Lepus,3.122006460762642
82.06125,-20.759444,76.365417,-22.371111,Lepus,5.5363455830074715
78.232917,-16.205556,76.365417,-22.371111,Lepus,6.412250480036982
78.232917,-16.205556,83.1825,-17.822222,Lepus,5.001140940141561
78.232917,-16.205556,79.89375,-13.176667,Lepus,3.4284673530564254
79.99625,-12.315556,79.89375,-13.176667,Lepus,0.8668948969867594
78.232917,-16.205556,78.307917,-12.941389,Lepus,3.264973713904042
78.074583,-11.869167,78.307917,-12.941389,Lepus,1.0961707957712998
238.45625,-16.729444,233.881667,-14.789444,Libra,4.8107864847745105
229.251667,-9.383056,233.881667,-14.789444,Libra,7.050411843237962
229.251667,-9.383056,222.719583,-16.041667,Libra,9.213261264040204
226.0175,-25.281944,222.719583,-16.041667,Libra,9.740381799679282
226.0175,-25.281944,233.881667,-14.789444,Libra,12.823983785263746
237.739583,-33.627222,241.818333,-36.755556,Lupus,4.570427882409909
240.030417,-38.396944,241.818333,-36.755556,Lupus,2.168317326440311
240.030417,-38.396944,237.739583,-33.627222,Lupus,5.1165141888858
240.030417,-38.396944,233.785417,-41.166944,Lupus,5.53913044328773
234.513333,-42.5675,233.785417,-41.166944,Lupus,1.5017822761825348
234.513333,-42.5675,228.07125,-52.099167,Lupus,10.473980453592283
219.471667,-49.425833,228.07125,-52.099167,Lupus,6.05578792538911
220.4825,-47.388333,228.07125,-52.099167,Lupus,6.793343617680844
220.4825,-47.388333,216.545,-45.379444,Lupus,3.3776450522158754
220.4825,-47.388333,224.632917,-43.133889,Lupus,5.159164880720951
230.342917,-40.6475,224.632917,-43.133889,Lupus,4.9227741841966015
230.342917,-40.6475,230.451667,-36.261389,Lupus,4.386936527647272
230.342917,-40.6475,233.785417,-41.166944,Lupus,2.6528958667362956
140.26375,34.3925,139.71125,36.8025,Lynx,2.4514998470451936
136.6325,38.452222,139.71125,36.8025,Lynx,2.9437267620662824
136.6325,38.452222,135.16,41.782778,Lynx,3.515602497726727
125.70875,43.188056,135.16,41.782778,Lynx,7.105933839101583
125.70875,43.188056,111.678333,49.211389,Lynx,11.400437651755215
104.31875,58.4225,111.678333,49.211389,Lynx,10.170368106465993
104.31875,58.4225,94.905833,59.010833,Lynx,4.9189486663828825
279.234583,38.783611,281.193333,37.605,Lyra,1.9387117747515454
283.625833,36.898889,281.193333,37.605,Lyra,2.060879299354869
283.625833,36.898889,284.735833,32.689444,Lyra,4.3069024514250565
282.52,33.362778,284.735833,32.689444,Lyra,1.9760049506990958
282.52,33.362778,281.193333,37.605,Lyra,4.37745148644337
70.76625,-70.931111,82.970417,-76.341111,Mensa,6.382452419456292
312.492083,-33.779722,315.322917,-32.257778,Microscopium,2.8194597480908437
319.484583,-32.1725,315.322917,-32.257778,Microscopium,3.5217991126872645
115.311667,-9.551111,122.148333,-2.983889,Monoceros,9.447659978500226
107.96625,-0.492778,122.148333,-2.983889,Monoceros,14.391640033987132
107.96625,-0.492778,97.204167,-7.032778,Monoceros,12.568484664514479
93.71375,-6.274722,97.204167,-7.032778,Monoceros,3.548783281401171
107.96625,-0.492778,95.942083,4.592778,Monoceros,13.044636352234665
92.24125,2.499444,95.942083,4.592778,Monoceros,4.245499024687089
176.401667,-66.728611,191.570417,-68.108056,Musca,5.969289603944278
189.295833,-69.135556,191.570417,-68.108056,Musca,1.3201389209376215
189.295833,-69.135556,188.116667,-72.133056,Musca,3.0227481157605682
176.401667,-66.728611,188.116667,-72.133056,Musca,6.768865874688933
246.79625,-47.555,240.80375,-49.229722,Norma,4.315674111581244
244.96,-50.155556,240.80375,-49.229722,Norma,2.843101907384348
244.96,-50.155556,246.79625,-47.555,Norma,2.8672802624028373
244.96,-50.155556,243.369583,-54.630556,Norma,4.578714876827058
240.80375,-49.229722,243.369583,-54.630556,Norma,5.626812535867095
341.51375,-81.381667,216.72875,-83.667778,Octans,13.282905736522162
325.36875,-77.39,216.72875,-83.667778,Octans,15.797699726258452
341.51375,-81.381667,325.36875,-77.39,Octans,4.94097656699836
262.854167,-23.962778,257.594583,-15.724722,Ophiuchus,9.606272240009591
249.289583,-10.567222,257.594583,-15.724722,Ophiuchus,9.588941483600015
249.289583,-10.567222,244.580417,-4.6925,Ophiuchus,7.501821718102632
254.417083,9.375,244.580417,-4.6925,Ophiuchus,17.14655193339681
254.417083,9.375,263.73375,12.56,Ophiuchus,9.683595566789691
265.868333,4.567222,263.73375,12.56,Ophiuchus,8.266328161070279
265.868333,4.567222,257.594583,-15.724722,Ophiuchus,21.882387042061843
88.595417,20.276111,90.98,20.138333,Orion,2.2420280706891065
93.01375,16.130556,90.98,20.138333,Orion,4.449233046103393
93.01375,16.130556,92.985,14.208889,Orion,1.9218673038478447
91.892917,14.768333,92.985,14.208889,Orion,1.1962265138364696
91.892917,14.768333,88.595417,20.276111,Orion,6.341398614608306
91.892917,14.768333,90.595833,9.6475,Orion,5.27531079096335
92.985,14.208889,90.595833,9.6475,Orion,5.125157243608628
88.792917,7.406944,90.595833,9.6475,Orion,2.8633356431680865
88.792917,7.406944,83.784583,9.934167,Orion,5.558381270326098
81.282917,6.349722,83.784583,9.934167,Orion,4.356478717112224
81.282917,6.349722,72.46,6.961389,Orion,8.784618996945413
72.652917,8.900278,72.46,6.961389,Orion,1.9482800892440983
72.652917,8.900278,73.724167,10.150833,Orion,1.6370668176065801
72.801667,5.605,72.46,6.961389,Orion,1.3982573570235168
72.801667,5.605,73.345,2.508056,Orion,3.1439979285911828
74.637083,1.714167,73.345,2.508056,Orion,1.515732779430979
81.282917,6.349722,83.001667,-0.299167,Orion,6.866604928659563
84.053333,-1.201944,83.001667,-0.299167,Orion,1.3859274915234374
84.053333,-1.201944,85.189583,-1.942778,Orion,1.3560637745674846
88.792917,7.406944,85.189583,-1.942778,Orion,10.01712779052065
86.939167,-9.669722,85.189583,-1.942778,Orion,7.920267774507429
86.939167,-9.669722,78.634583,-8.201667,Orion,8.333703325683231
83.001667,-0.299167,78.634583,-8.201667,Orion,9.021393325673401
306.412083,-56.735,321.610833,-65.366111,Pavo,11.281443830980596
311.239583,-66.203056,321.610833,-65.366111,Pavo,4.330182393923921
311.239583,-66.203056,302.181667,-66.181944,Pavo,3.653237258417271
306.412083,-56.735,302.181667,-66.181944,Pavo,9.655338286711855
300.147917,-72.910556,302.181667,-66.181944,Pavo,6.765068287517473
300.147917,-72.910556,280.75875,-71.428056,Pavo,6.089656185010407
284.2375,-67.233611,280.75875,-71.428056,Pavo,4.368733187768699
284.2375,-67.233611,302.181667,-66.181944,Pavo,7.147110325219431
284.2375,-67.233611,283.054167,-62.1875,Pavo,5.071132253805335
275.806667,-61.493889,283.054167,-62.1875,Pavo,3.487923615861182
275.806667,-61.493889,272.145,-63.668333,Pavo,2.7507214717423945
283.054167,-62.1875,272.145,-63.668333,Pavo,5.173663961103398
266.433333,-64.723889,272.145,-63.668333,Pavo,2.6998226647476775
326.046667,9.875,332.55,6.197778,Pegasus,7.414360024610703
340.365417,10.831389,332.55,6.197778,Pegasus,9.009732216896888
340.365417,10.831389,341.673333,12.172778,Pegasus,1.8552259323463012
346.190417,15.205278,341.673333,12.172778,Pegasus,5.333998005742392
346.190417,15.205278,3.309167,15.183611,Pegasus,16.516069178049758
346.190417,15.205278,345.94375,28.082778,Pegasus,12.879528212249653
2.097083,29.090556,3.309167,15.183611,Pegasus,13.95185881062822
2.097083,29.090556,345.94375,28.082778,Pegasus,14.208769170100338
340.750417,30.221389,345.94375,28.082778,Pegasus,5.013619974098592
340.750417,30.221389,332.306667,33.172222,Pegasus,7.763443266452657
342.500833,24.601667,345.94375,28.082778,Pegasus,4.651042914831524
342.500833,24.601667,341.632917,23.565556,Pegasus,1.304353670218777
331.752917,25.345,341.632917,23.565556,Pegasus,9.165506996646542
331.752917,25.345,326.16125,25.645,Pegasus,5.055694033588204
42.674167,55.895556,46.199167,53.506389,Perseus,3.1387906706198816
51.080833,49.861111,46.199167,53.506389,Perseus,4.735742395919791
51.080833,49.861111,47.042083,40.955556,Perseus,9.342402138120294
46.294167,38.840278,47.042083,40.955556,Perseus,2.1916936692928295
46.294167,38.840278,42.64625,38.318611,Perseus,2.8988471584993296
51.080833,49.861111,55.73125,47.7875,Perseus,3.696741016198782
59.463333,40.010278,55.73125,47.7875,Perseus,8.226407831379333
59.463333,40.010278,59.74125,35.791111,Perseus,4.224855075012103
58.532917,31.883611,59.74125,35.791111,Perseus,4.034225562760319
58.532917,31.883611,56.079583,32.288333,Perseus,2.1175740240811014
2.352917,-45.7475,6.570833,-42.306111,Phoenix,4.585648097513738
6.550833,-43.68,6.570833,-42.306111,Phoenix,1.3739668653158146
2.352917,-45.7475,6.550833,-43.68,Phoenix,3.628783515860934
22.09125,-43.318333,6.550833,-43.68,Phoenix,11.262086512910559
22.09125,-43.318333,16.520833,-46.718611,Phoenix,5.200223492126539
17.09625,-55.245833,16.520833,-46.718611,Phoenix,8.53483425807673
6.550833,-43.68,16.520833,-46.718611,Phoenix,7.64711205940336
6.550833,-43.68,16.520833,-46.718611,Phoenix,7.64711205940336
22.812917,-49.072778,16.520833,-46.718611,Phoenix,4.828897109295627
22.812917,-49.072778,28.411667,-46.3025,Phoenix,4.675494188855819
28.411667,-46.3025,16.520833,-46.718611,Phoenix,8.186281532994402
86.82125,-51.066389,87.457083,-56.166667,Pictor,5.114144778292569
102.0475,-61.941389,87.457083,-56.166667,Pictor,9.432472087406552
15.704583,31.804444,19.866667,27.264167,Pisces,5.806272762818301
15.704583,31.804444,18.437083,24.583611,Pisces,7.610898032807666
15.704583,31.804444,18.437083,24.583611,Pisces,7.610898032807666
22.870833,15.345833,18.437083,24.583611,Pisces,10.131599605722403
22.870833,15.345833,26.348333,9.157778,Pisces,7.058857948795943
30.511667,2.763611,26.348333,9.157778,Pisces,7.616648418097935
30.511667,2.763611,28.38875,3.1875,Pisces,2.162011167895724
25.357917,5.4875,28.38875,3.1875,Pisces,3.7976498208525116
25.357917,5.4875,22.54625,6.143889,Pisces,2.8731592059100595
15.735833,7.89,22.54625,6.143889,Pisces,6.98097347252986
15.735833,7.89,12.0725,7.3,Pisces,3.6787871525872915
5.149583,8.190278,12.0725,7.3,Pisces,6.91714410295398
5.149583,8.190278,359.827917,6.863333,Pisces,5.43997529853646
354.9875,5.626389,359.827917,6.863333,Pisces,4.968031719994479
354.9875,5.626389,355.511667,1.78,Pisces,3.88177912407809
351.733333,1.255556,355.511667,1.78,Pisces,3.813230969909649
351.733333,1.255556,349.29125,3.282222,Pisces,3.171935085715769
351.992083,6.378889,349.29125,3.282222,Pisces,4.10247585608642
351.992083,6.378889,354.9875,5.626389,Pisces,3.072540288257652
19.866667,27.264167,18.437083,24.583611,Pisces,2.972870321602166
344.412917,-29.622222,340.164167,-27.043611,Piscis Austrinus,4.541943668408549
330.209167,-28.453611,340.164167,-27.043611,Piscis Austrinus,8.919501160953148
330.209167,-28.453611,326.934167,-30.898333,Piscis Austrinus,3.751036743721284
332.536667,-32.548333,326.934167,-30.898333,Piscis Austrinus,5.042204739803939
332.536667,-32.548333,337.87625,-32.346111,Piscis Austrinus,4.5100605151513244
337.87625,-32.346111,343.987083,-32.539722,Piscis Austrinus,5.160017056455467
121.885833,-24.304167,117.32375,-24.859722,Puppis,4.185427447934901
109.285833,-37.0975,117.32375,-24.859722,Puppis,14.030572485385647
109.285833,-37.0975,99.440417,-43.196111,Puppis,9.67495613716594
102.484167,-50.614722,99.440417,-43.196111,Puppis,7.702779337809479
102.484167,-50.614722,112.3075,-43.301389,Puppis,9.90497490958518
120.89625,-40.003333,112.3075,-43.301389,Puppis,7.210284858887044
120.89625,-40.003333,122.383333,-47.336667,Puppis,7.411401717465165
120.89625,-40.003333,121.885833,-24.304167,Puppis,15.721198669822913
132.632917,-27.71,130.897917,-33.186389,Pyxis,5.67666336831294
130.025833,-35.308333,130.897917,-33.186389,Pyxis,2.241019117696087
63.60625,-62.473889,56.05,-64.806944,Reticulum,4.082343535627766
59.68625,-61.400278,56.05,-64.806944,Reticulum,3.7815944238813715
59.68625,-61.400278,64.120417,-59.301944,Reticulum,3.0343302910975356
63.60625,-62.473889,64.120417,-59.301944,Reticulum,3.1817668555569694
301.289583,19.991111,299.689167,19.492222,Sagitta,1.586804732625967
296.847083,18.534167,299.689167,19.492222,Sagitta,2.852650451897614
296.847083,18.534167,295.024167,18.013889,Sagitta,1.8074668213852014
296.847083,18.534167,295.262083,17.476111,Sagitta,1.8416242873526218
290.805,-44.799722,298.815417,-41.868333,Sagitarius,6.518274022429167
290.971667,-40.616111,298.815417,-41.868333,Sagitarius,6.027073404120984
299.934167,-35.276389,298.815417,-41.868333,Sagitarius,6.649533438842872
299.934167,-35.276389,300.664583,-27.709722,Sagitarius,7.592177778280799
294.007083,-24.719167,300.664583,-27.709722,Sagitarius,6.67797901959121
294.007083,-24.719167,286.735,-27.670556,Sagitarius,7.159738329321005
283.81625,-26.296667,286.735,-27.670556,Sagitarius,2.9414139934793324
283.81625,-26.296667,284.4325,-21.106667,Sagitarius,5.220551338905765
286.170833,-21.741667,284.4325,-21.106667,Sagitarius,1.738328643741498
286.170833,-21.741667,289.40875,-18.953056,Sagitarius,4.121896758955608
290.418333,-17.847222,289.40875,-18.953056,Sagitarius,1.46305564521868
283.81625,-26.296667,281.414167,-26.990833,Sagitarius,2.256388045310863
276.9925,-25.421667,281.414167,-26.990833,Sagitarius,4.265847540672241
276.9925,-25.421667,273.440833,-21.058889,Sagitarius,5.447531164977892
276.9925,-25.421667,275.24875,-29.828056,Sagitarius,4.669154428489405
281.414167,-26.990833,275.24875,-29.828056,Sagitarius,6.118835260518695
271.452083,-30.424167,275.24875,-29.828056,Sagitarius,3.337312841137041
271.452083,-30.424167,266.89,-27.830833,Sagitarius,4.753906089664255
271.452083,-30.424167,276.042917,-34.384722,Sagitarius,5.540187685687635
274.406667,-36.761667,276.042917,-34.384722,Sagitarius,2.724046377250195
275.24875,-29.828056,276.042917,-34.384722,Sagitarius,4.605998291881302
285.652917,-29.880278,276.042917,-34.384722,Sagitarius,9.295031500946301
285.652917,-29.880278,281.414167,-26.990833,Sagitarius,4.715413169108304
285.652917,-29.880278,286.735,-27.670556,Sagitarius,2.4046266535801477
263.402083,-37.103889,265.622083,-39.03,Scorpius,2.6007107096417346
266.89625,-40.126944,265.622083,-39.03,Scorpius,1.472289715551548
266.89625,-40.126944,264.33,-42.997778,Scorpius,3.4533785464435405
258.038333,-43.239167,264.33,-42.997778,Scorpius,4.597801663007978
258.038333,-43.239167,253.49875,-42.362222,Scorpius,3.4437976794989242
252.9675,-38.0475,253.49875,-42.362222,Scorpius,4.33372862390683
252.9675,-38.0475,252.540833,-34.293333,Scorpius,3.7699195629184143
248.970833,-28.216111,252.540833,-34.293333,Scorpius,6.799074235818585
248.970833,-28.216111,247.351667,-26.431944,Scorpius,2.2917732975314866
239.712917,-26.114167,247.351667,-26.431944,Scorpius,6.855984529884871
240.083333,-22.621667,247.351667,-26.431944,Scorpius,7.629347629071747
241.359167,-19.805556,247.351667,-26.431944,Scorpius,8.615470495635703
349.705833,-32.531944,14.651667,-29.3575,Sculptor,21.57890773518593
353.242917,-37.818333,14.651667,-29.3575,Sculptor,19.676367645018132
353.242917,-37.818333,349.705833,-32.531944,Sculptor,6.024056754006702
281.79375,-4.747778,281.870833,-5.705,Scutum,0.9602949041766337
283.679583,-15.603056,281.870833,-5.705,Scutum,10.055971320274617
283.679583,-15.603056,277.299583,-14.565833,Scutum,6.2465638853397385
278.801667,-8.244167,277.299583,-14.565833,Scutum,6.490687110191126
278.801667,-8.244167,281.79375,-4.747778,Scutum,4.589099705873132
237.405,-3.430278,237.704167,4.477778,Serpens Caput,7.91370336587344
236.067083,6.425556,237.704167,4.477778,Serpens Caput,2.5395724616194064
236.067083,6.425556,233.700417,10.539167,Serpens Caput,4.7327062199041094
236.547083,15.421944,233.700417,10.539167,Serpens Caput,5.615218721106675
236.547083,15.421944,239.113333,15.661667,Serpens Caput,2.4839930880470966
237.185,18.141667,239.113333,15.661667,Serpens Caput,3.090932323082142
237.185,18.141667,236.547083,15.421944,Serpens Caput,2.787439315837657
260.207083,-12.846944,264.396667,-15.398611,Serpens Cauda,4.797386388330387
265.35375,-12.875278,264.396667,-15.398611,Serpens Cauda,2.688569776585153
265.35375,-12.875278,275.3275,-2.898889,Serpens Cauda,14.03086530629774
284.055,4.203611,275.3275,-2.898889,Serpens Cauda,11.247543861267992
157.572917,-0.636944,151.984583,-0.371667,Sextans,5.594405395093472
51.203333,9.028889,60.17,12.490278,Taurus,9.463003867410073
64.948333,15.6275,60.17,12.490278,Taurus,5.596443294302906
64.948333,15.6275,65.73375,17.5425,Taurus,2.0576144793846396
57.290417,24.053333,65.73375,17.5425,Taurus,10.22655512187868
65.73375,17.5425,66.3725,17.928056,Taurus,0.720272925425283
67.154167,19.180278,66.3725,17.928056,Taurus,1.4550490975487351
67.154167,19.180278,68.98,16.509167,Taurus,3.186645985732269
67.165417,15.870833,68.98,16.509167,Taurus,1.8558391378256007
67.165417,15.870833,64.948333,15.6275,Taurus,2.147670513963253
84.41125,21.1425,68.98,16.509167,Taurus,15.31349581855301
67.154167,19.180278,70.56125,22.956944,Taurus,4.936154004199527
81.572917,28.6075,70.56125,22.956944,Taurus,11.404070866761167
276.743333,-45.968333,277.207917,-49.070833,Telescopium,3.1183065453688315
28.270417,29.578889,32.385833,34.987222,Triangulum,6.429154681003131
34.32875,33.847222,32.385833,34.987222,Triangulum,1.9667932150688783
34.32875,33.847222,28.270417,29.578889,Triangulum,6.689306143131942
238.785417,-63.430556,252.16625,-69.027778,Triangulum Australe,7.7413491872861755
229.7275,-68.679444,252.16625,-69.027778,Triangulum Australe,8.05708434403202
229.7275,-68.679444,238.785417,-63.430556,Triangulum Australe,6.394446981585256
334.625417,-60.259722,349.3575,-58.235833,Tucana,7.781651203695881
5.017917,-64.874722,349.3575,-58.235833,Tucana,9.937313170488643
7.89,-62.965833,349.3575,-58.235833,Tucana,10.202919703247092
206.885,49.313333,200.98125,54.925278,Ursa Major,6.675688418515365
193.507083,55.959722,200.98125,54.925278,Ursa Major,4.361578807528424
193.507083,55.959722,183.856667,57.0325,Ursa Major,5.429022549133162
165.932083,61.750833,183.856667,57.0325,Ursa Major,10.227671537409007
165.932083,61.750833,142.882083,63.061944,Ursa Major,10.697902317610337
127.56625,60.718056,142.882083,63.061944,Ursa Major,7.565991813635699
127.56625,60.718056,147.7475,59.038611,Ursa Major,10.223763671232998
148.026667,54.064444,147.7475,59.038611,Ursa Major,4.976534647140084
148.026667,54.064444,143.214167,51.677222,Ursa Major,3.758518771906988
134.801667,48.041667,143.214167,51.677222,Ursa Major,6.522763678798977
135.90625,47.156667,143.214167,51.677222,Ursa Major,6.5543977889481395
148.026667,54.064444,165.460417,56.3825,Ursa Major,10.180397591044045
165.932083,61.750833,165.460417,56.3825,Ursa Major,5.373767863355905
178.4575,53.694722,165.460417,56.3825,Ursa Major,7.9031156208229545
178.4575,53.694722,183.856667,57.0325,Ursa Major,4.531400495082251
178.4575,53.694722,176.5125,47.779444,Ursa Major,6.041380115558102
167.415833,44.498611,176.5125,47.779444,Ursa Major,7.099605473917526
167.415833,44.498611,155.582083,41.499444,Ursa Major,9.149573360642405
167.415833,44.498611,154.274167,42.914444,Ursa Major,9.620188703187939
37.952917,89.264167,263.05375,86.586389,Ursa Minor,3.9673543581967157
251.492083,82.037222,263.05375,86.586389,Ursa Minor,4.668508459033883
251.492083,82.037222,236.014583,77.794444,Ursa Minor,4.998222059452766
222.67625,74.155556,236.014583,77.794444,Ursa Minor,4.845032122069558
222.67625,74.155556,230.182083,71.833889,Ursa Minor,3.1907298236292982
244.37625,75.755278,230.182083,71.833889,Ursa Minor,5.547320364118538
244.37625,75.755278,236.014583,77.794444,Ursa Minor,2.791083592533664
122.383333,-47.336667,136.999167,-43.4325,Vela,10.96190853744019
142.675,-40.466667,136.999167,-43.4325,Vela,5.157077922182168
142.675,-40.466667,153.684167,-42.121944,Vela,8.42913425736238
159.325417,-48.225833,153.684167,-42.121944,Vela,7.280513818265311
159.325417,-48.225833,161.6925,-49.42,Vela,1.963212795494464
149.215833,-54.567778,161.6925,-49.42,Vela,9.227142781403078
149.215833,-54.567778,140.528333,-55.010833,Vela,5.025356914950517
131.175833,-54.708333,140.528333,-55.010833,Vela,5.387588778378755
131.175833,-54.708333,130.073333,-52.921944,Vela,1.9012183349963867
122.383333,-47.336667,130.073333,-52.921944,Vela,7.441372558982985
220.765,-5.658333,214.00375,-6.000556,Virgo,6.7349348684187165
213.224167,-10.273611,214.00375,-6.000556,Virgo,4.342151511994249
213.224167,-10.273611,201.298333,-11.161389,Virgo,11.750520517982293
203.673333,-0.595833,201.298333,-11.161389,Virgo,10.825714259632587
203.673333,-0.595833,210.411667,1.544444,Virgo,7.069479032407175
221.562083,1.892778,210.411667,1.544444,Virgo,11.150809154128382
203.673333,-0.595833,193.900833,3.3975,Virgo,10.5523704661016
195.544167,10.959167,193.900833,3.3975,Virgo,7.735188443483105
190.415,-1.449444,193.900833,3.3975,Virgo,5.969349507454495
190.415,-1.449444,201.298333,-11.161389,Virgo,14.527388882856373
190.415,-1.449444,184.976667,-0.666944,Virgo,5.493379404333693
176.465,6.529444,184.976667,-0.666944,Virgo,11.133322389921323
115.455,-72.606111,107.187083,-70.498889,Volans,3.354547403886534
121.9825,-68.617222,107.187083,-70.498889,Volans,5.482587115110697
121.9825,-68.617222,115.455,-72.606111,Volans,4.533704993621143
121.9825,-68.617222,126.434167,-66.136944,Volans,3.01238515066549
121.9825,-68.617222,135.611667,-66.396111,Volans,5.652344858795915
126.434167,-66.136944,135.611667,-66.396111,Volans,3.6995119221344543
121.9825,-68.617222,109.2075,-67.957222,Volans,4.76313863470838
292.17625,24.665,300.275417,27.753611,Vulpecula,7.893146153869535